,Exact classifier,classifier,parameters,dataset,baseline,precision_at_0.01,precision_at_0.02,precision_at_0.05,precision_at_0.1,precision_at_0.2,precision_at_0.3,precision_at_0.5,recall_at_0.01,recall_at_0.02,recall_at_0.05,recall_at_0.1,recall_at_0.2,recall_at_0.3,recall_at_0.5,AUC ROC
10,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=0.2,
         max_samples=0.5, n_estimators=10, n_jobs=10, oob_score=False,
         random_state=None, verbose=0, warm_start=False)",Bagging,"{'n_estimators': 10, 'n_jobs': 10, 'max_samples': 0.5, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.2}",Holdout 2: 12/31/2012,0.6850590687977762,0.5209302325581395,0.5081206496519721,0.4911955514365153,0.46153846153846156,0.4561037757702108,0.4437065637065637,0.4195700518902891,0.016475433951162105,0.032215357458075904,0.07796410709032069,0.14651368049426303,0.2896440129449838,0.42262430126507794,0.666078258311268,0.6597357926311593
11,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=0.2,
         max_samples=0.5, n_estimators=100, n_jobs=10, oob_score=False,
         random_state=None, verbose=0, warm_start=False)",Bagging,"{'n_estimators': 100, 'n_jobs': 10, 'max_samples': 0.5, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.2}",Holdout 2: 12/31/2012,0.6850590687977762,0.5767441860465117,0.568445475638051,0.5542168674698795,0.5273401297497683,0.49594625897614086,0.4702702702702703,0.4296701260192735,0.018240659017358045,0.03604001176816711,0.08796704913209767,0.16740217711091498,0.3149455722271256,0.4479258605472198,0.6821123859958811,0.6803832674442913
12,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False,
         max_features=0.3333333333333333, max_samples=0.3333333333333333,
         n_estimators=10, n_jobs=10, oob_score=False, random_state=None,
         verbose=0, warm_start=False)",Bagging,"{'n_estimators': 10, 'n_jobs': 10, 'max_samples': 0.3333333333333333, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.3333333333333333}",Holdout 2: 12/31/2012,0.6850590687977762,0.6046511627906976,0.5452436194895591,0.5579240037071362,0.535681186283596,0.492471623812833,0.4684169884169884,0.4216085989621942,0.019123271550456015,0.03456899087967049,0.08855545748749633,0.1700500147102089,0.3127390408943807,0.4461606354810238,0.6693145042659606,0.6707837295280936
13,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False,
         max_features=0.3333333333333333, max_samples=0.3333333333333333,
         n_estimators=100, n_jobs=10, oob_score=False, random_state=None,
         verbose=0, warm_start=False)",Bagging,"{'n_estimators': 100, 'n_jobs': 10, 'max_samples': 0.3333333333333333, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.3333333333333333}",Holdout 2: 12/31/2012,0.6850590687977762,0.5813953488372093,0.568445475638051,0.5653382761816497,0.5301204819277109,0.49895760945100764,0.47274131274131276,0.42920681986656783,0.01838776110620771,0.03604001176816711,0.08973227419829362,0.16828478964401294,0.31685789938217124,0.45027949396881434,0.6813768755516328,0.6807923817611874
14,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False,
         max_features=0.3333333333333333, max_samples=0.5, n_estimators=10,
         n_jobs=10, oob_score=False, random_state=None, verbose=0,
         warm_start=False)",Bagging,"{'n_estimators': 10, 'n_jobs': 10, 'max_samples': 0.5, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.3333333333333333}",Holdout 2: 12/31/2012,0.6850590687977762,0.5395348837209303,0.5104408352668214,0.4856348470806302,0.4684893419833179,0.4405837387074357,0.41976833976833977,0.40733876945885844,0.01706384230656075,0.032362459546925564,0.07708149455722271,0.14872021182700795,0.2797881729920565,0.39982347749338043,0.6466607825831127,0.6433614459780188
15,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False,
         max_features=0.3333333333333333, max_samples=0.5,
         n_estimators=100, n_jobs=10, oob_score=False, random_state=None,
         verbose=0, warm_start=False)",Bagging,"{'n_estimators': 100, 'n_jobs': 10, 'max_samples': 0.5, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.3333333333333333}",Holdout 2: 12/31/2012,0.6850590687977762,0.6372093023255814,0.617169373549884,0.5644114921223355,0.5379981464318814,0.5047486680565207,0.47335907335907335,0.42892883617494443,0.020152986172403648,0.03912915563401,0.08958517210944396,0.1707855251544572,0.3205354516034128,0.450867902324213,0.6809355692850838,0.6804108982045387
16,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=0.2,
         max_samples=0.3333333333333333, n_estimators=10, n_jobs=10,
         oob_score=False, random_state=None, verbose=0, warm_start=False)",Bagging,"{'n_estimators': 10, 'n_jobs': 10, 'max_samples': 0.3333333333333333, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.2}",Holdout 2: 12/31/2012,0.6850590687977762,0.5348837209302325,0.5011600928074246,0.46246524559777574,0.45597775718257644,0.4178827889738244,0.3907335907335907,0.38713862120088954,0.016916740217711092,0.03177405119152692,0.07340394233598117,0.14474845542806708,0.26537216828478966,0.37216828478964403,0.6145925272138865,0.6261793062149384
17,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=0.2,
         max_samples=0.3333333333333333, n_estimators=100, n_jobs=10,
         oob_score=False, random_state=None, verbose=0, warm_start=False)",Bagging,"{'n_estimators': 100, 'n_jobs': 10, 'max_samples': 0.3333333333333333, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.2}",Holdout 2: 12/31/2012,0.6850590687977762,0.5302325581395348,0.5406032482598608,0.5291936978683967,0.5254865616311399,0.4658327542274728,0.44694980694980696,0.4171608598962194,0.01676963812886143,0.03427478670197117,0.08399529273315681,0.16681376875551632,0.2958223006766696,0.42571344513092085,0.6622536040011768,0.6627724007472751
18,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=0.2,
         max_samples=0.5, n_estimators=10, n_jobs=10, oob_score=False,
         random_state=None, verbose=0, warm_start=False)",Bagging,"{'n_estimators': 10, 'n_jobs': 10, 'max_samples': 0.5, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.2}",Holdout 2: 12/31/2012,0.6850590687977762,0.5534883720930233,0.5545243619489559,0.5607043558850788,0.5287303058387396,0.4998841788278897,0.4667181467181467,0.41697553743513716,0.01750514857310974,0.03515739923506914,0.0889967637540453,0.16784348337746396,0.3174463077375699,0.44454251250367754,0.6619593998234775,0.6630843423311026
19,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=0.2,
         max_samples=0.5, n_estimators=100, n_jobs=10, oob_score=False,
         random_state=None, verbose=0, warm_start=False)",Bagging,"{'n_estimators': 100, 'n_jobs': 10, 'max_samples': 0.5, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.2}",Holdout 2: 12/31/2012,0.6850590687977762,0.5674418604651162,0.5220417633410673,0.5180722891566265,0.5273401297497683,0.4864489228630994,0.4552895752895753,0.4244810971089696,0.01794645483965872,0.03309796999117388,0.08223006766696087,0.16740217711091498,0.3089143865842895,0.4336569579288026,0.6738746690203001,0.6681207808127545
20,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False,
         max_features=0.3333333333333333, max_samples=0.3333333333333333,
         n_estimators=10, n_jobs=10, oob_score=False, random_state=None,
         verbose=0, warm_start=False)",Bagging,"{'n_estimators': 10, 'n_jobs': 10, 'max_samples': 0.3333333333333333, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.3333333333333333}",Holdout 2: 12/31/2012,0.6850590687977762,0.5953488372093023,0.5823665893271461,0.5560704355885079,0.5287303058387396,0.4757933750289553,0.4535907335907336,0.3878799110452187,0.01882906737275669,0.036922624301265076,0.088261253309797,0.16784348337746396,0.3021476904972051,0.4320388349514563,0.6157693439246837,0.6489965791178941
21,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False,
         max_features=0.3333333333333333, max_samples=0.3333333333333333,
         n_estimators=100, n_jobs=10, oob_score=False, random_state=None,
         verbose=0, warm_start=False)",Bagging,"{'n_estimators': 100, 'n_jobs': 10, 'max_samples': 0.3333333333333333, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'max_features': 0.3333333333333333}",Holdout 2: 12/31/2012,0.6850590687977762,0.5302325581395348,0.5266821345707656,0.5291936978683967,0.5213160333642262,0.4857539958304378,0.4542084942084942,0.4186434395848777,0.01676963812886143,0.0333921741688732,0.08399529273315681,0.16548984995586938,0.3084730803177405,0.432627243306855,0.6646072374227714,0.6640477630245933
