,Exact classifier,classifier,parameters,dataset,baseline,precision_at_0.01,precision_at_0.02,precision_at_0.05,precision_at_0.1,precision_at_0.2,precision_at_0.3,precision_at_0.5,recall_at_0.01,recall_at_0.02,recall_at_0.05,recall_at_0.1,recall_at_0.2,recall_at_0.3,recall_at_0.5,AUC ROC
10,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'n_estimators': 50, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.6122153387238666
11,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'n_estimators': 100, 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.5848603280219005
12,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=30, random_state=None)",Ada boosting,"{'n_estimators': 30, 'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.5
13,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'n_estimators': 50, 'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.5
14,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'n_estimators': 100, 'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.5
15,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=30, random_state=None)",Ada boosting,"{'n_estimators': 30, 'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.5
16,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'n_estimators': 50, 'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.5
17,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'n_estimators': 100, 'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.5
18,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=30, random_state=None)",Ada boosting,"{'n_estimators': 30, 'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.6638078636034013
19,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'n_estimators': 50, 'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.6638668815126071
20,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'n_estimators': 100, 'base_estimator': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.6637951301370023
21,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=30, random_state=None)",Ada boosting,"{'n_estimators': 30, 'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.6386970043861669
22,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=50, random_state=None)",Ada boosting,"{'n_estimators': 50, 'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.6509444914536486
23,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          learning_rate=1.0, n_estimators=100, random_state=None)",Ada boosting,"{'n_estimators': 100, 'base_estimator': LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)}",Holdout 1: 06/30/2012,0.743187574379787,0.24464831804281345,0.2595419847328244,0.2496947496947497,0.24961855355508086,0.2545010680500458,0.2579595158173126,0.2598108025633201,0.009505703422053232,0.020199619771863117,0.04859790874524715,0.0971958174904943,0.19819391634980987,0.30133079847908745,0.5058222433460076,0.6597454975243409
